time	text
04:48:54.000	 There's something I'm missing but like if I'm doing the same angle
04:48:59.000	 and I'm holding the same direction as him.
04:49:01.000	 Like yeah, there's, it's small margins but it's not like I can do something wildly different.
04:49:06.000	 Like I have to change earlier steps in the plan.
04:49:29.000	 Because like that angle's different.
04:49:34.000	 He doesn't go quite that up.
04:49:40.000	 I think because it just doesn't want to attach.
04:49:50.000	 That I try to do something different.
04:49:58.000	 Japanese trick only.
04:50:00.000	 You got it.
04:50:09.000	 Where's FriRum? How do I FriRum? I want to FriRum so I can get the stupid coin. You need to hold left.
04:50:16.000	 Is there any way I can practice this chat where the coin actually returns?
04:50:24.000	 What it, what it work in FriRum or is it going to be different?
04:50:30.000	 You're not FriRum.
04:50:38.000	 So I get one fucking attempt on the coin and that's it.
04:50:46.000	 It's gone.
04:50:51.000	 That was horrible.
04:51:00.000	 So what's it?
04:51:19.000	 Someone said no one in the time trial discourse can get a consistently.
04:51:24.000	 My chat was saying that simply is a fucking god at this.
04:51:28.000	 Simply has to know something. He figured something out.
04:52:00.000	 but
04:52:12.480	 he even
04:52:12.600	 Nens got this
04:52:15.140	 now I don't want to hold the drift
04:52:17.860	 that's not what the guy who hits its
04:52:20.300	 did
04:52:21.360	 he like releases drift really
04:52:26.200	 really
04:52:27.100	 Oh my god
04:52:27.600	 I think, you know how like sometimes I do it,
04:52:30.000	 and it's like, huh, it really didn't go that high.
04:52:32.480	 I did it to shallow.
04:52:35.240	 I think you wanna be like right on the edge of like,
04:52:40.240	 you know, making it like,
04:52:42.760	 like if you go less shallow,
04:52:44.880	 you're gonna go much higher, right?
04:52:46.840	 And it seems like there's like a certain thing
04:52:50.840	 or whatever, that's when you go wide.
04:52:53.880	 When you go shallow, sometimes you go so shallow
04:52:56.560	 that it like doesn't really get that high.
04:52:59.680	 Like that time.
04:53:00.520	 That was so shallow, I got like no height.
04:53:02.920	 You wanna be like, as shallow as possible
04:53:06.400	 that you still get like the high one,
04:53:08.720	 but you're like cutting it in between
04:53:12.000	 and the game doesn't know,
04:53:13.360	 and then it just puts you on the rail.
04:53:15.680	 I'm pretty sure that's what's happening.
04:53:21.040	 The world record holder would agree with me.
04:53:26.800	 I think I should have done that.
04:53:38.640	 You know, I spent, I spent for ever,
04:53:41.360	 I bet I could spend another two hours doing this
04:53:43.480	 and then hit it one time,
04:53:45.480	 and then tomorrow they come up with like,
04:53:47.000	 an imagin of that work, dude,
04:53:48.840	 I would be so fuckin' pissed that worked,
04:53:51.240	 because that was so different than like, every other one.
04:54:00.000	 Still no idea what you're trying to do. The rail at the top. I'm trying to get it.
04:54:06.800	 Like right there. Yellow rail. Bounce me off.
04:54:11.840	 Yeah, someone will come up with a new strat that isn't this stupid and probably saves more time and then all the
04:54:18.560	 practice on this trick will be for nothing.
04:54:29.440	 Yeah.
04:54:35.440	 It's right there. Just get it. That's what I've been trying to tell my stupid fucking character and they won't do it.
04:54:48.560	 Getting real sick of baby peaches shit and I'm starving. I've done this an hour and 15 minutes longer than I want to do just because I am so
04:54:59.920	 autistic that I cannot stop until I hit this stupid ass trick one to time. Not even in the run. Just one time.
04:55:09.760	 One fucking time with a rewind safe state button.
04:55:13.520	 You know how like it doesn't even matter if I hit this once. I'm never going to be able to do it in the fucking run anyways.
04:55:22.160	 Oh my god. Maybe I need to hold like up and then right.
04:55:31.520	 Maybe that's the secret. Or like down and then right. He ends with right but do we know for sure he starts with right?
04:55:38.800	 I'm not convinced.
04:55:43.520	 I'm so happy that I'm in a daisy. Just the case of matters.
04:55:55.920	 Maybe the maybe it's such a small difference that it actually
04:56:00.000	 matters. What if I swapped a daisy and I just started to hit them every fucking time?
04:56:04.880	 I don't even know if that made me happy. That'd probably piss me off more than anything.
04:56:10.800	 No, it would make me happy. It would make me happy. It's not gonna happen, though.
04:56:30.080	 Why do you start with daisy in the first place? I don't really like daisy that much.
04:56:38.080	 Like as a character. I don't like the noises she makes. Dude, I'm so good at this stage.
04:56:48.160	 Just from failing this trick a million times. It's kind of funny.
04:57:00.000	 Okay, it's free that up. The reason why this like daisy is because in Mario 10 is
04:57:15.680	 their golf, I can't remember which one. It might have been Mario's strikers. She was extremely
04:57:21.920	 fucking annoying. Oops, whatever, I don't care. Oh, okay.
04:57:36.880	 That was a good jump. It's DV909. Thanks for this stuff. See, Steve likes what he's saying. He's watching this
04:57:45.360	 gameplay and he's like, I like this. I need to stop right now. I got one attempt with the coin.
04:57:52.480	 This is it. Dear God, I fucked it up.
04:58:00.000	 to
04:58:06.000	 do I charged a little bit too late
04:58:10.000	 as he sucks
04:58:16.000	 x-core v thanks for the sub
04:58:20.000	 the prom is an eighth coin isn't like a true run
04:58:26.000	 if i got it with eight coins i'm pretty sure
04:58:28.000	 people from chat would make fun of me and say that it's not real
04:58:34.000	 so it has to be done with seven
04:58:46.000	 this is good this is good oh
04:58:52.000	 maybe it's because i wasn't holding right quick enough
04:58:54.000	 maybe i need to hold right like even quicker that
04:58:58.000	 that seemed good to me
04:59:04.000	 that's good no it's not dude it really is like right on the cusp of like
04:59:10.000	 oh man it's some fucky shit that makes this trick work
04:59:24.000	 it's like in between two dimensions
04:59:30.000	 wait no three dimensions two dimensions is just
04:59:34.000	 it's in between two separate dimensions that's what i meant to say
04:59:46.000	 the angle you're going at the ramp is all wrong do it looks exactly like
04:59:52.000	 the fucky
05:00:00.000	 you just saw what I just did right you just saw that you saw that you saw the angle it's
05:00:07.600	 fresh in your mind everything's clear okay everything's clear
05:00:13.320	 well hold on a sec one sec oh my stream has some sort of issue with it one sec I'm fixing it
05:00:28.880	 it's happening I'll have it fixed shortly
05:00:35.880	 one sec don't worry don't worry
05:01:06.880	 have that fresh in your mind okay that that cliff I just did have it fresh in your mind
05:01:13.920	 what is happening here don't worry about it it's fresh in your mind right here I'm
05:01:19.280	 replaying it I'm replaying either clip look at this
05:01:23.480	 see look
05:01:29.480	 and then all of a sudden it just fucking get touches it just attaches what the
05:01:35.760	 fuck it's not way different
05:01:44.080	 he mounts the wall so much higher than you how does that height come to
05:01:48.680	 pass though like all the steps before that are so similar I'm near the
05:01:55.360	 central line I go down the right side of the second from the
05:02:00.000	 right arrow. I aim for like that part on the danger sign, but I just don't get the height.
05:02:07.200	 Just buy a little bit. It's so small. It's so small.
05:02:22.320	 It's so small. It's crazy that there's a trick like this that's this type.
05:02:30.000	 One thing that does make a huge difference, which it doesn't look like it does.
05:02:46.240	 Is when you're building up the charge job, because he doesn't have any, you see how the blue
05:02:52.240	 flame comes out, like near the back of the wheels, he basically doesn't have that come out. So like his
05:02:57.600	 jump is so tight, it's ridiculous, because it's got to be perfect. Or there's something I'm missing.
05:03:07.680	 Maybe that's just incidental. Yeah, coins and save.
05:03:17.280	 Maybe it's just carrying more speed from this turn, like just tiny bit.
05:03:29.920	 But like look, that was like, that was pretty close. It's crazy that you can get back, like
05:03:38.240	 it looks really similar, and it just doesn't want to catch, because it's got to be that
05:03:43.360	 few percent better. Like you cannot tell me that his angle or whatever was way different
05:03:52.560	 with that right there. That's so close. It's so close.
05:04:00.000	 I
05:04:01.380	 actually thought that might that might be it that was a pretty good one
05:04:29.900	 one two.
05:04:46.060	 Maybe I'll try and release drift a little bit later, but from that clip he releases
05:04:50.120	 is a pretty soon.
05:04:52.600	 I can try it though.
05:05:01.520	 I can't fucking take it any.
05:05:06.240	 Can someone take a clip of the one that I thought that I said I thought was pretty good?
05:05:11.480	 From like three ago.
05:05:16.480	 Oh, I did it.
05:05:18.680	 Oh my god.
05:05:19.840	 I can finally stop.
05:05:22.000	 I didn't know anything different.
05:05:24.240	 I didn't know anything different.
05:05:26.160	 I hit it one time out of like 10,000 tries.
05:05:29.320	 But without the coin boosts.
05:05:31.760	 That's got to count for something.
05:05:35.920	 I'm pretty sure if I did this like a hundred more times the lids off.
05:05:42.360	 All right.
05:05:43.360	 I'm hitting it like 75% of the time forever.
05:05:45.360	 I have to add.
05:05:46.360	 There is no way on earth.
05:05:48.560	 I am doing that.
05:05:50.000	 Again tonight.
05:05:51.360	 Literally zero percent sheds.
05:05:54.320	 But you know I got this shagot this trick on lock now man.
05:05:57.720	 It's done.
05:05:58.720	 It's done.
05:05:59.720	 It was the angle.
05:06:00.000	 of the ramp, it was right in between, like I was saying, it's like, you gotta go really,
05:06:06.080	 like, like, for that other jump, like, right at the beginning, you gotta do it, like, real
05:06:12.960	 steep, like, you're aimed really hard at the wall, because you just want to get to the top
05:06:17.600	 as quickly as possible. But this one, this motherfucker, it's like, if you gotta be, like,
05:06:24.720	 just, you gotta be as far fucking shallow as possible. It's insane, it's insane. I can't
05:06:32.480	 top that. I can't top that. I'm just gonna shut up at end stream. That was, that was about as
05:06:39.680	 good as it can possibly end. I'm done. Thanks for watching.
